n_inf,n_sub,d_true_um,abs_x,angle_deg,pol,resolution_cm,snr,F_line,Re_eff,median_absq,p95_absq,max_absq,F_cav_from_median_absq,d_fit_um,rel_bias,d_fit_nz_um,rel_bias_nz,dn_nz,mse
2.6,2.0,13.0,1.0,15.0,p,0.0,50.0,1.9579194515060738,0.23018022910977842,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,13.000141488983983,1.0883767998711627e-05,13.002751697387172,0.00021166902978245834,-0.0005131450620179508,2.3420658680794664e-05
2.6,2.0,13.0,1.0,15.0,p,1.0,,1.93223137468444,0.2263917837235754,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,13.00000893905113,6.876193176562031e-07,13.002229861409084,0.00017152780069879398,-0.0004364423882088462,9.00416761959254e-06
2.6,2.0,13.0,1.0,15.0,p,1.0,200.0,1.932620849262366,0.22644935257677146,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,13.000006759048823,5.199268325274995e-07,13.005454065275982,0.000419543482767865,-0.0010668230620080156,9.926401750992736e-06
2.6,2.0,13.0,1.0,15.0,p,1.0,50.0,1.9512088687538582,0.22919224808170052,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,12.999773150596324,1.7449954128915343e-05,13.009543248727944,0.0007340960559956828,-0.0019105827021542764,2.4123033349293778e-05
2.6,2.0,13.0,1.0,15.0,p,2.0,,1.9187389216661055,0.22439501630724817,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,13.000071355488512,5.488883731666979e-06,13.005428530759682,0.0004175792892062884,-0.0010492316066004104,9.428869963166386e-06
2.6,2.0,13.0,1.0,15.0,p,2.0,200.0,1.9231152604135466,0.22504319181689136,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,13.000051097241226,3.930557017366272e-06,12.999628722066142,2.8559841066037978e-05,8.00201651324428e-05,1.0336195657999941e-05
2.6,2.0,13.0,1.0,15.0,p,2.0,50.0,1.909807239211812,0.22307063317306416,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,13.00019713310992,1.5164085378425686e-05,13.010817525729237,0.0008321173637874871,-0.0020765115841864276,2.5145352360111162e-05
2.6,2.0,13.0,1.0,15.0,p,4.0,,1.90588805966704,0.22248886088392317,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,13.00019301947898,1.4847652229203863e-05,13.012549878563354,0.0009653752741041188,-0.002415948379223474,1.1834086582145357e-05
2.6,2.0,13.0,1.0,15.0,p,4.0,200.0,1.9048278335208353,0.22233141179430307,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,13.000174981865795,1.3460143522710137e-05,13.012777623593996,0.0009828941226150624,-0.0024637764337535127,1.2852024388074618e-05
2.6,2.0,13.0,1.0,15.0,p,4.0,50.0,1.887045227066907,0.21968641720092724,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,13.000286929471844,2.207149783418371e-05,13.000395595066779,3.0430389752239124e-05,-2.3794917993762115e-05,2.694841992012373e-05
2.6,2.0,13.0,1.0,15.0,p,8.0,,1.9069807265772463,0.22265109795117055,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,13.00039652427024,3.0501866941534672e-05,13.029376633314,0.0022597410241538105,-0.005656435336602318,1.5721718062613202e-05
2.6,2.0,13.0,1.0,15.0,p,8.0,200.0,1.9076876221228696,0.22275604038230148,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,13.000362122678014,2.785559061649132e-05,13.024994639815029,0.0019226646011560706,-0.004809971343759183,1.659956490234096e-05
2.6,2.0,13.0,1.0,15.0,p,8.0,50.0,1.9010969780580158,0.22177713570823424,0.05194421923838726,0.05398814244074062,0.054101812376963376,0.7552393215947755,13.000431418374104,3.318602877723829e-05,13.02879703098512,0.002215156229624563,-0.005536712349713942,3.0449255975160924e-05
2.6,2.0,13.0,2.0,10.0,avg,0.0,,1.9114902872712243,0.2233203494991844,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999935951240834,4.9268276281275384e-06,13.00000115308325,8.869871155507798e-08,-1.4400917167729282e-05,1.0191683701602189e-05
2.6,2.0,13.0,2.0,10.0,avg,0.0,200.0,1.9162647331163856,0.22402834920068776,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999797439945262,1.558154267218452e-05,12.99069001358355,0.0007161528012654427,0.0017901803816602177,1.1238617750952683e-05
2.6,2.0,13.0,2.0,10.0,avg,0.0,50.0,1.9203972672012157,0.2246406902299904,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999868529240494,1.0113135346592537e-05,12.980904335246688,0.0014688972887163104,0.0037321043489922474,2.5100617575274452e-05
2.6,2.0,13.0,2.0,10.0,avg,1.0,,1.9114902872712243,0.2233203494991844,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999935951384048,4.926816611708991e-06,13.000001176317939,9.048599531196872e-08,-1.4405485438227158e-05,1.0191683701602123e-05
2.6,2.0,13.0,2.0,10.0,avg,1.0,200.0,1.9116371439100566,0.22334213542656592,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.99993785435416,4.78043429538935e-06,13.004642813638254,0.00035713951063493383,-0.0009261983996839016,1.1363943325789872e-05
2.6,2.0,13.0,2.0,10.0,avg,1.0,50.0,1.9232128567060414,0.22505764109963583,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999860597317939,1.0723283235455264e-05,13.016969648824313,0.0013053576018702273,-0.0033609913213426363,2.6597275043854472e-05
2.6,2.0,13.0,2.0,10.0,avg,2.0,,1.8993191662381104,0.22151289162332657,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999979361541596,1.5875737233546242e-06,13.003788444133164,0.0002914187794741653,-0.0007503268481642747,1.056472577563374e-05
2.6,2.0,13.0,2.0,10.0,avg,2.0,200.0,1.904275994997471,0.22224944971007432,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,13.000068183593562,5.2448918124853735e-06,13.000939033302197,7.223333093824963e-05,-0.0001728723071832085,1.1647686405777246e-05
2.6,2.0,13.0,2.0,10.0,avg,2.0,50.0,1.9002849521242735,0.22165645048754115,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999965995028251,2.6157670575890697e-06,13.015378825973828,0.0011829866133713934,-0.0030281494681172988,2.764758428205087e-05
2.6,2.0,13.0,2.0,10.0,avg,4.0,,1.8891251921589693,0.2199961971910925,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,13.000064855609764,4.988893058802764e-06,13.012136612366506,0.0009335855666542978,-0.0023730809314498964,1.2575640189808274e-05
2.6,2.0,13.0,2.0,10.0,avg,4.0,200.0,1.8892444890444542,0.22001396146629584,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,13.000162706586783,1.251589129102316e-05,13.01470502924278,0.0011311560955984572,-0.0028579505916670658,1.3701033591093411e-05
2.6,2.0,13.0,2.0,10.0,avg,4.0,50.0,1.9089907856243908,0.2229494688905488,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,13.000008289895796,6.376842919691555e-07,13.004169589979384,0.0003207376907218199,-0.0008202616388099994,2.795154095667437e-05
2.6,2.0,13.0,2.0,10.0,avg,8.0,,1.887342178410638,0.21973065021487118,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,13.000212800001076,1.6369230852028786e-05,13.031486597616128,0.002422045970471405,-0.006136736637628318,1.5761401472220103e-05
2.6,2.0,13.0,2.0,10.0,avg,8.0,200.0,1.887403603395239,0.21973979963261156,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,13.0002255916053,1.7353200407709526e-05,13.032346359527452,0.002488181502111677,-0.006302446973520257,1.6665654666429534e-05
2.6,2.0,13.0,2.0,10.0,avg,8.0,50.0,1.8988643880922194,0.22144528323216703,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,13.000304128808633,2.3394523740996383e-05,13.01140620635089,0.0008774004885299455,-0.002184034608093974,3.229170534272255e-05
2.6,2.0,13.0,2.0,10.0,s,0.0,,1.9094516033825542,0.22301785777121813,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999934822769575,5.013633109631253e-06,12.999942039733856,4.458482011069866e-06,-3.0096263503260264e-06,1.0802061471891838e-05
2.6,2.0,13.0,2.0,10.0,s,0.0,200.0,1.91142485976221,0.22331064326551156,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.99995767262735,3.255951742339938e-06,13.001346717058905,0.00010359361991573425,-0.0002746833590118257,1.1689034936645539e-05
2.6,2.0,13.0,2.0,10.0,s,0.0,50.0,1.906955377274266,0.22264733447701257,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999767597209383,1.7877137739793406e-05,13.01114412801627,0.0008572406166361082,-0.0022363763021125594,2.8709568008661897e-05
2.6,2.0,13.0,2.0,10.0,s,1.0,,1.9094516033825542,0.22301785777121813,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999934822770028,5.013633074787331e-06,12.999942001560079,4.461418455456658e-06,-3.0021214863970846e-06,1.0802061471891799e-05
2.6,2.0,13.0,2.0,10.0,s,1.0,200.0,1.9072016698034644,0.22268389951236223,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999987119361341,9.908183583681089e-07,13.002751856017534,0.0002116812321180106,-0.0005450473314715552,1.2037040894827098e-05
2.6,2.0,13.0,2.0,10.0,s,1.0,50.0,1.9233351489349648,0.22507574630771696,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,13.000036414788282,2.8011375601266764e-06,13.008116361332936,0.0006243354871489423,-0.0015892442337662137,2.7620866734508237e-05
2.6,2.0,13.0,2.0,10.0,s,2.0,,1.8971789974676798,0.2211946840837829,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999978780982797,1.6322320925282313e-06,13.003782300143788,0.00029094616490678613,-0.0007492377060168046,1.1194118398724186e-05
2.6,2.0,13.0,2.0,10.0,s,2.0,200.0,1.9003759898040964,0.22166998154481363,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999975235928826,1.9049285518563536e-06,13.005519035067259,0.0004245411590199174,-0.001091039168193486,1.2331898833247597e-05
2.6,2.0,13.0,2.0,10.0,s,2.0,50.0,1.901093679212425,0.22177664545937045,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999931989556172,5.23157260213535e-06,13.00225692993591,0.0001736099950700411,-0.0004585925887655696,2.7910751279725878e-05
2.6,2.0,13.0,2.0,10.0,s,4.0,,1.8868786243566522,0.2196615995941474,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,13.000065352179186,5.027090706650921e-06,13.01223679314629,0.0009412917804838208,-0.0023926359281704864,1.331063168815917e-05
2.6,2.0,13.0,2.0,10.0,s,4.0,200.0,1.8886033935397941,0.21991849301877245,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,13.000084757730585,6.519825429626062e-06,13.015463955362812,0.0011895350279085793,-0.0030218888731349267,1.39027769469909e-05
2.6,2.0,13.0,2.0,10.0,s,4.0,50.0,1.8911321776420056,0.22029500691799825,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999986214734648,1.0604050271030455e-06,13.010217784548294,0.0007859834267918313,-0.002011865749081631,2.943406561254771e-05
2.6,2.0,13.0,2.0,10.0,s,8.0,,1.8851331259382225,0.21940154430591144,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,13.00021514947933,1.6549959948401002e-05,13.03178393840712,0.0024449183390092234,-0.006194419939328203,1.664512221617977e-05
2.6,2.0,13.0,2.0,10.0,s,8.0,200.0,1.8914861762775872,0.22034770163481782,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,13.00023637801085,1.8182923911561707e-05,13.034035423591826,0.0026181095070635287,-0.00663061385738355,1.7846594955269517e-05
2.6,2.0,13.0,2.0,10.0,s,8.0,50.0,1.9029250383211425,0.22204876590143158,0.05490708951393054,0.05715051096677661,0.05727523645735434,0.7789141242118617,12.999717964556938,2.1695034081704332e-05,13.0354803160169,0.002729255078223038,-0.007015295821422823,3.2038637592189895e-05
2.6,2.0,13.0,2.0,10.0,p,0.0,,1.9135845107907374,0.2236309721041981,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,12.999937108093686,4.837838947224782e-06,13.00006136243553,4.720187348402542e-06,-2.60019532222102e-05,9.599204137002525e-06
2.6,2.0,13.0,2.0,10.0,p,0.0,200.0,1.9205727640973387,0.2246666849111768,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,12.99996989289433,2.3159312054424127e-06,12.99627778261022,0.00028632441459850957,0.0007242751848903708,1.0630447830961887e-05
2.6,2.0,13.0,2.0,10.0,p,0.0,50.0,1.925125349599846,0.22534073908323743,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,13.00007429444195,5.7149570730475625e-06,13.010172458737038,0.0007824968259260328,-0.0019854369887230233,2.4389698638434376e-05
2.6,2.0,13.0,2.0,10.0,p,1.0,,1.9135845107907374,0.2236309721041981,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,12.999937108094748,4.837838865512367e-06,13.000061422720794,4.7248246764625564e-06,-2.6013804800131804e-05,9.599204137002564e-06
2.6,2.0,13.0,2.0,10.0,p,1.0,200.0,1.9134010375597688,0.2236037631663943,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,12.999972429989485,2.1207700395819984e-06,12.997108200862575,0.00022244608749420427,0.0005617152234419457,1.0436705811437855e-05
2.6,2.0,13.0,2.0,10.0,p,1.0,50.0,1.923191739471919,0.22505451468111756,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,13.00026182353508,2.0140271929245902e-05,13.013371723794846,0.0010285941380650488,-0.002575980231962555,2.4730179555976426e-05
2.6,2.0,13.0,2.0,10.0,p,2.0,,1.9015178459730706,0.22183967960004505,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,12.99997995647239,1.5418098160925917e-06,13.003794305676244,0.00029186966740341475,-0.0007513575694983966,9.953718690693071e-06
2.6,2.0,13.0,2.0,10.0,p,2.0,200.0,1.9022448449215483,0.22194770623048052,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,13.0000170280159,1.3098473769555487e-06,12.996627750009843,0.00025940384539670556,0.0006647784093735042,1.0913820913739528e-05
2.6,2.0,13.0,2.0,10.0,p,2.0,50.0,1.9118705369653124,0.2233767577542694,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,12.999921982226445,6.001367196562823e-06,12.983761776522469,0.00124909411365624,0.003178548081370456,2.5354735457290674e-05
2.6,2.0,13.0,2.0,10.0,p,4.0,,1.891433505029361,0.22033986141508433,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,13.000064346279311,4.949713793159014e-06,13.012033583075393,0.0009256602365686953,-0.0023529690575031237,1.186180051508691e-05
2.6,2.0,13.0,2.0,10.0,p,4.0,200.0,1.8917914590585976,0.22039314223142834,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,13.000068025807032,5.232754387061679e-06,13.015659441250898,0.001204572403915258,-0.003063600458837388,1.2841584899632823e-05
2.6,2.0,13.0,2.0,10.0,p,4.0,50.0,1.9076344892942485,0.22274815296783998,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,13.00009331917209,7.178397853024876e-06,13.015377456033354,0.0011828812333349358,-0.003002660885961799,2.793966808404343e-05
2.6,2.0,13.0,2.0,10.0,p,8.0,,1.889617129873484,0.22006944845373305,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,13.00021039014832,1.618385756307051e-05,13.031181112485738,0.0023985471142875525,-0.006077468876988773,1.4902475532542531e-05
2.6,2.0,13.0,2.0,10.0,p,8.0,200.0,1.8939742982069256,0.22071798530192885,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,13.000211315907332,1.6255069794805893e-05,13.029215273490847,0.0022473287300651254,-0.005692508778204081,1.569563481759712e-05
2.6,2.0,13.0,2.0,10.0,p,8.0,50.0,1.9136525066939418,0.22364105562626538,0.05297819972993669,0.05515766107773544,0.0552788575176469,0.7635517807502252,13.000320131576801,2.462550590779463e-05,13.026026612300575,0.0020020471000441976,-0.0050470105529357295,3.0083845646257636e-05
2.6,2.0,13.0,2.0,15.0,avg,0.0,,1.9282542961450548,0.22580369960482455,0.05612909498403672,0.05841336351430637,0.058540342029902805,0.7885537356725338,13.000008944749295,6.880576380788957e-07,13.002213367887999,0.0001702590683075792,-0.00043326455339168923,1.0166472288967514e-05
2.6,2.0,13.0,2.0,15.0,avg,0.0,200.0,1.930620337026613,0.22615361174579057,0.05612909498403672,0.05841336351430637,0.058540342029902805,0.7885537356725338,13.000049802215916,3.830939685820147e-06,13.002194166014498,0.0001687820011151932,-0.0004215435363346937,1.1018119321289742e-05
2.6,2.0,13.0,2.0,15.0,avg,0.0,50.0,1.914783247803452,0.2238087227750196,0.05612909498403672,0.05841336351430637,0.058540342029902805,0.7885537356725338,12.999976587449185,1.8009654473379792e-06,13.002486232920965,0.0001912486862281071,-0.0004933501577955181,2.9006279613425634e-05
2.6,2.0,13.0,2.0,15.0,avg,1.0,,1.9282542961450548,0.22580369960482455,0.05612909498403672,0.05841336351430637,0.058540342029902805,0.7885537356725338,13.000008945038415,6.88079878066525e-07,13.00221336753139,0.00017025904087612038,-0.00043326448391178384,1.0166472288967411e-05
2.6,2.0,13.0,2.0,15.0,avg,1.0,200.0,1.9311854281500855,0.22623716116391931,0.05612909498403672,0.05841336351430637,0.058540342029902805,0.7885537356725338,13.000106137961366,8.164458566584953e-06,13.003107973779143,0.00023907490608789426,-0.0005891524569860388,1.1416058888743122e-05
2.6,2.0,13.0,2.0,15.0,avg,1.0,50.0,1.9482497705591462,0.2287562066380803,0.05612909498403672,0.05841336351430637,0.058540342029902805,0.7885537356725338,13.000329815611764,2.5370431674131258e-05,12.97950374773911,0.0015766347892991644,0.004075573104375596,2.584827711523435e-05
2.6,2.0,13.0,2.0,15.0,avg,2.0,,1.9139390887546879,0.22368355331272277,0.05612909498403672,0.05841336351430637,0.058540342029902805,0.7885537356725338,13.000073240894746,5.633914980489425e-06,13.005572310817305,0.0004286392936388567,-0.001077027096654834,1.0641838440216986e-05
